"Exp"	"Year"	"Field"	"Plot"	"NTrt"	"NAdd"	"NitrAdd"	"NAtm+NAdd"	"Species"	"Biomass"
1	1982	A	31	5	5.44	16	6.44	Miscellaneous litter	69.6
1	1982	A	31	5	5.44	16	6.44	Agropyron repens	81.5
1	1982	A	32	5	5.44	16	6.44	Aristida basiramea	0.463
1	1982	A	32	5	5.44	16	6.44	Cyperus sp.	0.503
1	1982	A	32	5	5.44	16	6.44	Hedeoma hispida	0.667
1	1982	A	32	5	5.44	16	6.44	Erigeron strigosus	0.847
1	1982	A	32	5	5.44	16	6.44	Setaria viridis	3.133
1	1982	A	32	5	5.44	16	6.44	Polygonum convolvulus	3.467
1	1982	A	32	5	5.44	16	6.44	Crepis tectorum	3.767
1	1982	A	32	5	5.44	16	6.44	Achillea millefolium(lanulosa)	5.4
1	1982	A	32	5	5.44	16	6.44	Erigeron canadensis	11.233
1	1982	A	32	5	5.44	16	6.44	Agrostis scabra	15.233
1	1982	A	32	5	5.44	16	6.44	Agropyron repens	23.467
1	1982	A	32	5	5.44	16	6.44	Berteroa incana	40.767
1	1982	A	32	5	5.44	16	6.44	Ambrosia artemisiifolia elatior	49.733
1	1982	A	32	5	5.44	16	6.44	Miscellaneous litter	154.33
1	1982	A	33	9	0	0	1	Hedeoma hispida	0.177
1	1982	A	33	9	0	0	1	Setaria lutescens (glauca)	0.553
1	1982	A	33	9	0	0	1	Tragopogon dubius (major)	1.49
1	1982	A	33	9	0	0	1	Aristida basiramea	1.56
1	1982	A	33	9	0	0	1	Ambrosia artemisiifolia elatior	4.267
1	1982	A	33	9	0	0	1	Achillea millefolium(lanulosa)	5.633
1	1982	A	33	9	0	0	1	Erigeron canadensis	14.733
1	1982	A	33	9	0	0	1	Berteroa incana	21.533
1	1982	A	33	9	0	0	1	Agrostis scabra	21.967
1	1982	A	33	9	0	0	1	Agropyron repens	34.4
1	1982	A	33	9	0	0	1	Potentilla recta	65.9
1	1982	A	33	9	0	0	1	Miscellaneous litter	177.4
1	1982	A	34	7	17	50	18	Aristida basiramea	0.15
1	1982	A	34	7	17	50	18	Euphorbia (supina) maculata	0.15
1	1982	A	34	7	17	50	18	Achillea millefolium(lanulosa)	0.167
1	1982	A	34	7	17	50	18	Agrostis scabra	0.313
1	1982	A	34	7	17	50	18	Hedeoma hispida	0.51
1	1982	A	34	7	17	50	18	Setaria lutescens (glauca)	0.82
1	1982	A	34	7	17	50	18	Ambrosia artemisiifolia elatior	5.633
1	1982	A	34	7	17	50	18	Berteroa incana	6.167
1	1982	A	34	7	17	50	18	Rumex acetosella	29.067
1	1982	A	34	7	17	50	18	Erigeron canadensis	31.533
1	1982	A	34	7	17	50	18	Agropyron repens	45.3
1	1982	A	34	7	17	50	18	Potentilla recta	63.233
1	1982	A	34	7	17	50	18	Miscellaneous litter	177.37
1	1982	A	35	2	1.02	3	2.02	Hedeoma hispida	0.063
1	1982	A	35	2	1.02	3	2.02	Anemone cylindrica	0.13
1	1982	A	35	2	1.02	3	2.02	Setaria lutescens (glauca)	0.207
1	1982	A	35	2	1.02	3	2.02	Aristida basiramea	0.233
1	1982	A	35	2	1.02	3	2.02	Achillea millefolium(lanulosa)	0.493
1	1982	A	35	2	1.02	3	2.02	Agrostis scabra	2.133
1	1982	A	35	2	1.02	3	2.02	Berteroa incana	4.033
1	1982	A	35	2	1.02	3	2.02	Ambrosia artemisiifolia elatior	6.067
1	1982	A	35	2	1.02	3	2.02	Erigeron canadensis	9.067
1	1982	A	35	2	1.02	3	2.02	Rumex acetosella	20.933
1	1982	A	35	2	1.02	3	2.02	Agropyron repens	22.833
1	1982	A	35	2	1.02	3	2.02	Potentilla recta	55.2
1	1982	A	35	2	1.02	3	2.02	Miscellaneous litter	214.47
1	1982	A	36	7	17	50	18	Anemone cylindrica	1.043
1	1982	A	36	7	17	50	18	Setaria lutescens (glauca)	1.263
1	1982	A	36	7	17	50	18	Agrostis scabra	5.933
1	1982	A	36	7	17	50	18	Erigeron canadensis	9.367
1	1982	A	36	7	17	50	18	Potentilla recta	25.567
1	1982	A	36	7	17	50	18	Ambrosia artemisiifolia elatior	31.033
1	1982	A	36	7	17	50	18	Berteroa incana	54.667
1	1982	A	36	7	17	50	18	Agropyron repens	93.133
1	1982	A	36	7	17	50	18	Miscellaneous litter	202.27
1	1982	A	37	3	2.04	6	3.04	Cyperus sp.	0.13
1	1982	A	37	3	2.04	6	3.04	Aristida basiramea	0.32
1	1982	A	37	3	2.04	6	3.04	Setaria lutescens (glauca)	0.383
1	1982	A	37	3	2.04	6	3.04	Polygonum convolvulus	0.89
1	1982	A	37	3	2.04	6	3.04	Hedeoma hispida	1.06
1	1982	A	37	3	2.04	6	3.04	Lychnis alba	4.067
1	1982	A	37	3	2.04	6	3.04	Agrostis scabra	9.3
1	1982	A	37	3	2.04	6	3.04	Erigeron canadensis	10
1	1982	A	37	3	2.04	6	3.04	Crepis tectorum	10.8
1	1982	A	37	3	2.04	6	3.04	Berteroa incana	10.967
1	1982	A	37	3	2.04	6	3.04	Ambrosia artemisiifolia elatior	11.1
1	1982	A	37	3	2.04	6	3.04	Agropyron repens	28.233
1	1982	A	37	3	2.04	6	3.04	Miscellaneous litter	207.03
1	1982	A	38	4	3.4	10	4.4	Miscellaneous herbs	0.053
1	1982	A	38	4	3.4	10	4.4	Achillea millefolium(lanulosa)	0.12
1	1982	A	38	4	3.4	10	4.4	Potentilla recta	0.217
1	1982	A	38	4	3.4	10	4.4	Crepis tectorum	0.437
1	1982	A	38	4	3.4	10	4.4	Penstemon gracilis	0.503
1	1982	A	38	4	3.4	10	4.4	Poa pratensis	0.55
1	1982	A	38	4	3.4	10	4.4	Hedeoma hispida	0.937
1	1982	A	38	4	3.4	10	4.4	Ambrosia coronopifolia	8.167
1	1982	A	38	4	3.4	10	4.4	Erigeron canadensis	12.267
1	1982	A	38	4	3.4	10	4.4	Agrostis scabra	14.767
1	1982	A	38	4	3.4	10	4.4	Berteroa incana	28.767
1	1982	A	38	4	3.4	10	4.4	Agropyron repens	37.767
1	1982	A	38	4	3.4	10	4.4	Miscellaneous litter	228.83
1	1982	A	39	6	9.52	28	10.52	Aristida basiramea	0.13
1	1982	A	39	6	9.52	28	10.52	Lepidium densiflorum	0.323
1	1982	A	39	6	9.52	28	10.52	Digitaria ischaemum	0.357
1	1982	A	39	6	9.52	28	10.52	Setaria lutescens (glauca)	0.39
1	1982	A	39	6	9.52	28	10.52	Poa pratensis	0.67
1	1982	A	39	6	9.52	28	10.52	Hedeoma hispida	1.113
1	1982	A	39	6	9.52	28	10.52	Achillea millefolium(lanulosa)	1.53
1	1982	A	39	6	9.52	28	10.52	Potentilla recta	1.9
1	1982	A	39	6	9.52	28	10.52	Crepis tectorum	2.8
1	1982	A	39	6	9.52	28	10.52	Erigeron canadensis	8.267
1	1982	A	39	6	9.52	28	10.52	Ambrosia artemisiifolia elatior	10.033
1	1982	A	39	6	9.52	28	10.52	Agrostis scabra	12.867
1	1982	A	39	6	9.52	28	10.52	Berteroa incana	66.033
1	1982	A	39	6	9.52	28	10.52	Agropyron repens	95.9
1	1982	A	39	6	9.52	28	10.52	Miscellaneous litter	373.97
1	1982	A	40	8	27.2	80	28.2	Achillea millefolium(lanulosa)	0.053
1	1982	A	40	8	27.2	80	28.2	Anemone cylindrica	0.287
1	1982	A	40	8	27.2	80	28.2	Arabis hirsuta	0.52
1	1982	A	40	8	27.2	80	28.2	Hedeoma hispida	0.63
1	1982	A	40	8	27.2	80	28.2	Potentilla recta	1.323
1	1982	A	40	8	27.2	80	28.2	Gnaphalium obtusifolium	1.363
1	1982	A	40	8	27.2	80	28.2	Setaria lutescens (glauca)	1.367
1	1982	A	40	8	27.2	80	28.2	Lepidium densiflorum	1.54
1	1982	A	40	8	27.2	80	28.2	Penstemon gracilis	2.4
1	1982	A	40	8	27.2	80	28.2	Erigeron canadensis	2.43
1	1982	A	40	8	27.2	80	28.2	Ambrosia artemisiifolia elatior	5.833
1	1982	A	40	8	27.2	80	28.2	Agrostis scabra	9.833
1	1982	A	40	8	27.2	80	28.2	Berteroa incana	43.3
1	1982	A	40	8	27.2	80	28.2	Agropyron repens	139.6
1	1982	A	40	8	27.2	80	28.2	Miscellaneous litter	207.2
1	1982	A	41	4	3.4	10	4.4	Polygonum convolvulus	0.047
1	1982	A	41	4	3.4	10	4.4	Eragrostis spectabilis	0.077
1	1982	A	41	4	3.4	10	4.4	Hedeoma hispida	0.727
1	1982	A	41	4	3.4	10	4.4	Achillea millefolium(lanulosa)	1.36
1	1982	A	41	4	3.4	10	4.4	Setaria lutescens (glauca)	1.933
1	1982	A	41	4	3.4	10	4.4	Ambrosia coronopifolia	7.4
1	1982	A	41	4	3.4	10	4.4	Agrostis scabra	9.333
1	1982	A	41	4	3.4	10	4.4	Erigeron canadensis	23.133
1	1982	A	41	4	3.4	10	4.4	Berteroa incana	41.367
1	1982	A	41	4	3.4	10	4.4	Potentilla recta	43.967
1	1982	A	41	4	3.4	10	4.4	Agropyron repens	60
1	1982	A	41	4	3.4	10	4.4	Miscellaneous litter	195.33
1	1982	A	42	6	9.52	28	10.52	Achillea millefolium(lanulosa)	0.02
1	1982	A	42	6	9.52	28	10.52	Setaria lutescens (glauca)	0.487
1	1982	A	42	6	9.52	28	10.52	Crepis tectorum	0.567
1	1982	A	42	6	9.52	28	10.52	Hedeoma hispida	1.967
1	1982	A	42	6	9.52	28	10.52	Polygonum convolvulus	2
1	1982	A	42	6	9.52	28	10.52	Agrostis scabra	6.067
1	1982	A	42	6	9.52	28	10.52	Berteroa incana	7.933
1	1982	A	42	6	9.52	28	10.52	Ambrosia artemisiifolia elatior	9.367
1	1982	A	42	6	9.52	28	10.52	Erigeron canadensis	11.233
1	1982	A	42	6	9.52	28	10.52	Potentilla recta	15.067
1	1982	A	42	6	9.52	28	10.52	Rumex acetosella	40.167
1	1982	A	42	6	9.52	28	10.52	Agropyron repens	59
1	1982	A	42	6	9.52	28	10.52	Miscellaneous litter	198.73
1	1982	A	43	2	1.02	3	2.02	Euphorbia glyptosperma	0.103
1	1982	A	43	2	1.02	3	2.02	Poa pratensis	0.347
1	1982	A	43	2	1.02	3	2.02	Cyperus sp.	0.48
1	1982	A	43	2	1.02	3	2.02	Polygonum convolvulus	0.687
1	1982	A	43	2	1.02	3	2.02	Hedeoma hispida	0.767
1	1982	A	43	2	1.02	3	2.02	Aristida basiramea	0.91
1	1982	A	43	2	1.02	3	2.02	Achillea millefolium(lanulosa)	2.833
1	1982	A	43	2	1.02	3	2.02	Agrostis scabra	3.133
1	1982	A	43	2	1.02	3	2.02	Ambrosia artemisiifolia elatior	4.067
1	1982	A	43	2	1.02	3	2.02	Tragopogon dubius (major)	4.067
1	1982	A	43	2	1.02	3	2.02	Crepis tectorum	4.933
1	1982	A	43	2	1.02	3	2.02	Potentilla recta	8.233
1	1982	A	43	2	1.02	3	2.02	Berteroa incana	9.2
1	1982	A	43	2	1.02	3	2.02	Erigeron canadensis	11.733
1	1982	A	43	2	1.02	3	2.02	Agropyron repens	31
1	1982	A	43	2	1.02	3	2.02	Miscellaneous litter	86.4
1	1982	A	44	7	17	50	18	Euphorbia (supina) maculata	0.35
1	1982	A	44	7	17	50	18	Hedeoma hispida	0.35
1	1982	A	44	7	17	50	18	Panicum praecocious	0.42
1	1982	A	44	7	17	50	18	Erigeron strigosus	0.453
1	1982	A	44	7	17	50	18	Digitaria ischaemum	0.56
1	1982	A	44	7	17	50	18	Penstemon gracilis	0.563
1	1982	A	44	7	17	50	18	Achillea millefolium(lanulosa)	2.167
1	1982	A	44	7	17	50	18	Polygonum convolvulus	5.367
1	1982	A	44	7	17	50	18	Agrostis scabra	6.833
1	1982	A	44	7	17	50	18	Ambrosia artemisiifolia elatior	14.1
1	1982	A	44	7	17	50	18	Potentilla recta	14.833
1	1982	A	44	7	17	50	18	Agropyron repens	20.233
1	1982	A	44	7	17	50	18	Erigeron canadensis	24.5
1	1982	A	44	7	17	50	18	Miscellaneous litter	44.6
1	1982	A	44	7	17	50	18	Berteroa incana	51.633
1	1982	A	45	1	0	0	1	Digitaria ischaemum	0.257
1	1982	A	45	1	0	0	1	Setaria lutescens (glauca)	0.373
1	1982	A	45	1	0	0	1	Euphorbia (supina) maculata	0.573
1	1982	A	45	1	0	0	1	Erigeron canadensis	2.1
1	1982	A	45	1	0	0	1	Aristida basiramea	2.25
1	1982	A	45	1	0	0	1	Potentilla recta	3.933
1	1982	A	45	1	0	0	1	Achillea millefolium(lanulosa)	5.533
1	1982	A	45	1	0	0	1	Ambrosia artemisiifolia elatior	8.3
1	1982	A	45	1	0	0	1	Agrostis scabra	11.233
1	1982	A	45	1	0	0	1	Berteroa incana	15.2
1	1982	A	45	1	0	0	1	Agropyron repens	28.4
1	1982	A	45	1	0	0	1	Miscellaneous litter	52.267
1	1982	A	46	9	0	0	1	Agrostis scabra	0.227
1	1982	A	46	9	0	0	1	Ambrosia artemisiifolia elatior	0.587
1	1982	A	46	9	0	0	1	Potentilla recta	9.9
1	1982	A	46	9	0	0	1	Berteroa incana	12.1
1	1982	A	46	9	0	0	1	Erigeron canadensis	17.433
1	1982	A	46	9	0	0	1	Agropyron repens	52.467
1	1982	A	46	9	0	0	1	Miscellaneous litter	72.667
1	1982	A	47	9	0	0	1	Hedeoma hispida	0.027
1	1982	A	47	9	0	0	1	Polygonum convolvulus	0.06
1	1982	A	47	9	0	0	1	Euphorbia corollata	0.173
1	1982	A	47	9	0	0	1	Panicum praecocious	0.26
1	1982	A	47	9	0	0	1	Crepis tectorum	0.373
1	1982	A	47	9	0	0	1	Digitaria ischaemum	0.437
1	1982	A	47	9	0	0	1	Potentilla recta	2.1
1	1982	A	47	9	0	0	1	Ambrosia artemisiifolia elatior	2.4
1	1982	A	47	9	0	0	1	Aristida basiramea	2.533
1	1982	A	47	9	0	0	1	Berteroa incana	4.667
1	1982	A	47	9	0	0	1	Achillea millefolium(lanulosa)	6.633
1	1982	A	47	9	0	0	1	Erigeron canadensis	8.433
1	1982	A	47	9	0	0	1	Agropyron repens	13.867
1	1982	A	47	9	0	0	1	Agrostis scabra	14.167
1	1982	A	47	9	0	0	1	Miscellaneous litter	81.467
1	1982	A	48	7	17	50	18	Hedeoma hispida	0.287
1	1982	A	48	7	17	50	18	Erigeron canadensis	0.383
1	1982	A	48	7	17	50	18	Agrostis scabra	0.5
1	1982	A	48	7	17	50	18	Ambrosia artemisiifolia elatior	1.523
1	1982	A	48	7	17	50	18	Panicum praecocious	5.733
1	1982	A	48	7	17	50	18	Potentilla recta	16.2
1	1982	A	48	7	17	50	18	Berteroa incana	24.2
1	1982	A	48	7	17	50	18	Agropyron repens	32.3
1	1982	A	48	7	17	50	18	Poa pratensis	82.667
1	1982	A	48	7	17	50	18	Miscellaneous litter	165.4
1	1982	A	49	5	5.44	16	6.44	Euphorbia glyptosperma	0.043
1	1982	A	49	5	5.44	16	6.44	Aristida basiramea	0.23
1	1982	A	49	5	5.44	16	6.44	Schizachyrium scoparium	0.377
1	1982	A	49	5	5.44	16	6.44	Agrostis scabra	0.493
1	1982	A	49	5	5.44	16	6.44	Carex sp.	0.68
1	1982	A	49	5	5.44	16	6.44	Hedeoma hispida	0.893
1	1982	A	49	5	5.44	16	6.44	Tradescantia occidentalis	1.217
1	1982	A	49	5	5.44	16	6.44	Potentilla recta	2.2
1	1982	A	49	5	5.44	16	6.44	Eragrostis spectabilis	3
1	1982	A	49	5	5.44	16	6.44	Berteroa incana	6.7
1	1982	A	49	5	5.44	16	6.44	Poa pratensis	6.7
1	1982	A	49	5	5.44	16	6.44	Ambrosia coronopifolia	9
1	1982	A	49	5	5.44	16	6.44	Achillea millefolium(lanulosa)	10.1
1	1982	A	49	5	5.44	16	6.44	Erigeron canadensis	12.867
1	1982	A	49	5	5.44	16	6.44	Agropyron repens	128.23
1	1982	A	49	5	5.44	16	6.44	Miscellaneous litter	395.73
1	1982	A	50	1	0	0	1	Sisyrinchium campestre	0.173
1	1982	A	50	1	0	0	1	Digitaria ischaemum	0.367
1	1982	A	50	1	0	0	1	Aristida basiramea	0.487
1	1982	A	50	1	0	0	1	Carex sp.	1.9
1	1982	A	50	1	0	0	1	Berteroa incana	2.033
1	1982	A	50	1	0	0	1	Agrostis scabra	2.133
1	1982	A	50	1	0	0	1	Erigeron canadensis	3.1
1	1982	A	50	1	0	0	1	Potentilla recta	6.7
1	1982	A	50	1	0	0	1	Melilotus alba	7.1
1	1982	A	50	1	0	0	1	Ambrosia artemisiifolia elatior	8.667
1	1982	A	50	1	0	0	1	Poa pratensis	48.567
1	1982	A	50	1	0	0	1	Agropyron repens	81.2
1	1982	A	50	1	0	0	1	Miscellaneous litter	369.17
1	1982	A	51	6	9.52	28	10.52	Chenopodium album	0.147
1	1982	A	51	6	9.52	28	10.52	Potentilla recta	0.37
1	1982	A	51	6	9.52	28	10.52	Hedeoma hispida	0.413
1	1982	A	51	6	9.52	28	10.52	Solidago nemoralis	0.53
1	1982	A	51	6	9.52	28	10.52	Melilotus alba	1.27
1	1982	A	51	6	9.52	28	10.52	Polygonum convolvulus	1.703
1	1982	A	51	6	9.52	28	10.52	Ambrosia artemisiifolia elatior	9.167
1	1982	A	51	6	9.52	28	10.52	Erigeron canadensis	13.133
1	1982	A	51	6	9.52	28	10.52	Agrostis scabra	19.033
1	1982	A	51	6	9.52	28	10.52	Berteroa incana	78.8
1	1982	A	51	6	9.52	28	10.52	Agropyron repens	85
1	1982	A	51	6	9.52	28	10.52	Miscellaneous litter	236.33
1	1982	A	52	8	27.2	80	28.2	Lepidium densiflorum	0.037
1	1982	A	52	8	27.2	80	28.2	Aristida basiramea	0.123
1	1982	A	52	8	27.2	80	28.2	Potentilla recta	0.49
1	1982	A	52	8	27.2	80	28.2	Agrostis scabra	1.493
1	1982	A	52	8	27.2	80	28.2	Ambrosia artemisiifolia elatior	3.367
1	1982	A	52	8	27.2	80	28.2	Poa pratensis	9.6
1	1982	A	52	8	27.2	80	28.2	Agropyron repens	35.967
1	1982	A	52	8	27.2	80	28.2	Berteroa incana	148.87
1	1982	A	52	8	27.2	80	28.2	Miscellaneous litter	360.9
1	1982	A	53	1	0	0	1	Polygonum convolvulus	0.11
1	1982	A	53	1	0	0	1	Setaria lutescens (glauca)	0.147
1	1982	A	53	1	0	0	1	Panicum praecocious	0.18
1	1982	A	53	1	0	0	1	Digitaria ischaemum	0.187
1	1982	A	53	1	0	0	1	Hedeoma hispida	0.657
1	1982	A	53	1	0	0	1	Penstemon gracilis	0.997
1	1982	A	53	1	0	0	1	Aristida basiramea	1.343
1	1982	A	53	1	0	0	1	Ambrosia artemisiifolia elatior	3
1	1982	A	53	1	0	0	1	Potentilla recta	7.833
1	1982	A	53	1	0	0	1	Agrostis scabra	15.267
1	1982	A	53	1	0	0	1	Berteroa incana	21.867
1	1982	A	53	1	0	0	1	Erigeron canadensis	25.367
1	1982	A	53	1	0	0	1	Agropyron repens	40.3
1	1982	A	53	1	0	0	1	Miscellaneous litter	144.33
1	1982	A	54	1	0	0	1	Panicum perlongum	0.043
1	1982	A	54	1	0	0	1	Polygonum convolvulus	0.047
1	1982	A	54	1	0	0	1	Carex sp.	0.12
1	1982	A	54	1	0	0	1	Agrostis scabra	0.417
1	1982	A	54	1	0	0	1	Poa pratensis	0.48
1	1982	A	54	1	0	0	1	Hedeoma hispida	0.78
1	1982	A	54	1	0	0	1	Anemone cylindrica	1.307
1	1982	A	54	1	0	0	1	Ambrosia artemisiifolia elatior	5.733
1	1982	A	54	1	0	0	1	Potentilla recta	6.933
1	1982	A	54	1	0	0	1	Berteroa incana	40.333
1	1982	A	54	1	0	0	1	Agropyron repens	41
1	1982	A	54	1	0	0	1	Erigeron canadensis	51.8
1	1982	A	54	1	0	0	1	Miscellaneous litter	122.33
1	1982	B	1	1	0	0	1	Aristida basiramea	0.02
1	1982	B	1	1	0	0	1	Polygonum tenue	0.173
1	1982	B	1	1	0	0	1	Achillea millefolium(lanulosa)	0.25
1	1982	B	1	1	0	0	1	Silene antirrhina	0.283
1	1982	B	1	1	0	0	1	Rumex acetosella	0.69
1	1982	B	1	1	0	0	1	Poa pratensis	21.733
1	1982	B	1	1	0	0	1	Schizachyrium scoparium	70.833
1	1982	B	1	1	0	0	1	Miscellaneous litter	458.03
1	1982	B	2	4	3.4	10	4.4	Asclepias tuberosa	0.03
1	1982	B	2	4	3.4	10	4.4	Agrostis scabra	0.063
1	1982	B	2	4	3.4	10	4.4	Polygonum tenue	0.16
1	1982	B	2	4	3.4	10	4.4	Polygonum convolvulus	0.173
1	1982	B	2	4	3.4	10	4.4	Agropyron repens	0.867
1	1982	B	2	4	3.4	10	4.4	Cyperus sp.	1.233
1	1982	B	2	4	3.4	10	4.4	Equisetum laevigatum	1.96
1	1982	B	2	4	3.4	10	4.4	Poa pratensis	3.933
1	1982	B	2	4	3.4	10	4.4	Rumex acetosella	17.967
1	1982	B	2	4	3.4	10	4.4	Schizachyrium scoparium	219.47
1	1982	B	2	4	3.4	10	4.4	Miscellaneous litter	237.17
1	1982	B	3	8	27.2	80	28.2	Agrostis scabra	0.05
1	1982	B	3	8	27.2	80	28.2	Lepidium densiflorum	0.057
1	1982	B	3	8	27.2	80	28.2	Aristida basiramea	0.15
1	1982	B	3	8	27.2	80	28.2	Polygonum tenue	0.29
1	1982	B	3	8	27.2	80	28.2	Oenothera biennis	0.543
1	1982	B	3	8	27.2	80	28.2	Cyperus sp.	0.75
1	1982	B	3	8	27.2	80	28.2	Setaria lutescens (glauca)	0.993
1	1982	B	3	8	27.2	80	28.2	Solidago nemoralis	1.19
1	1982	B	3	8	27.2	80	28.2	Panicum oligosanthes	7
1	1982	B	3	8	27.2	80	28.2	Poa pratensis	20.567
1	1982	B	3	8	27.2	80	28.2	Gnaphalium obtusifolium	58.233
1	1982	B	3	8	27.2	80	28.2	Rumex acetosella	71.7
1	1982	B	3	8	27.2	80	28.2	Schizachyrium scoparium	207.33
1	1982	B	3	8	27.2	80	28.2	Miscellaneous litter	325.27
1	1982	B	4	8	27.2	80	28.2	Achillea millefolium(lanulosa)	0.1
1	1982	B	4	8	27.2	80	28.2	Polygonum tenue	0.127
1	1982	B	4	8	27.2	80	28.2	Cyperus sp.	0.157
1	1982	B	4	8	27.2	80	28.2	Panicum oligosanthes	0.757
1	1982	B	4	8	27.2	80	28.2	Aristida basiramea	1.647
1	1982	B	4	8	27.2	80	28.2	Polygonum convolvulus	2.633
1	1982	B	4	8	27.2	80	28.2	Poa pratensis	26.067
1	1982	B	4	8	27.2	80	28.2	Rumex acetosella	70.267
1	1982	B	4	8	27.2	80	28.2	Schizachyrium scoparium	234.63
1	1982	B	4	8	27.2	80	28.2	Miscellaneous litter	354.93
1	1982	B	5	5	5.44	16	6.44	Polygonum convolvulus	0.11
1	1982	B	5	5	5.44	16	6.44	Polygonum tenue	0.3
1	1982	B	5	5	5.44	16	6.44	Aristida basiramea	0.93
1	1982	B	5	5	5.44	16	6.44	Achillea millefolium(lanulosa)	8.867
1	1982	B	5	5	5.44	16	6.44	Rumex acetosella	12.167
1	1982	B	5	5	5.44	16	6.44	Poa pratensis	23.367
1	1982	B	5	5	5.44	16	6.44	Schizachyrium scoparium	307.03
1	1982	B	5	5	5.44	16	6.44	Miscellaneous litter	513
1	1982	B	6	9	0	0	1	Polygonum convolvulus	0.067
1	1982	B	6	9	0	0	1	Polygonum tenue	0.083
1	1982	B	6	9	0	0	1	Agrostis scabra	0.31
1	1982	B	6	9	0	0	1	Eragrostis spectabilis	0.547
1	1982	B	6	9	0	0	1	Rumex acetosella	2.333
1	1982	B	6	9	0	0	1	Achillea millefolium(lanulosa)	5.633
1	1982	B	6	9	0	0	1	Poa pratensis	30.867
1	1982	B	6	9	0	0	1	Schizachyrium scoparium	124.27
1	1982	B	6	9	0	0	1	Miscellaneous litter	617.1
1	1982	B	7	6	9.52	28	10.52	Polygonum convolvulus	0.14
1	1982	B	7	6	9.52	28	10.52	Agrostis scabra	0.237
1	1982	B	7	6	9.52	28	10.52	Panicum praecocious	0.433
1	1982	B	7	6	9.52	28	10.52	Polygonum tenue	1.153
1	1982	B	7	6	9.52	28	10.52	Solidago nemoralis	1.637
1	1982	B	7	6	9.52	28	10.52	Poa pratensis	1.67
1	1982	B	7	6	9.52	28	10.52	Crepis tectorum	1.8
1	1982	B	7	6	9.52	28	10.52	Lepidium densiflorum	2.833
1	1982	B	7	6	9.52	28	10.52	Gnaphalium obtusifolium	3.077
1	1982	B	7	6	9.52	28	10.52	Hedeoma hispida	3.567
1	1982	B	7	6	9.52	28	10.52	Aristida basiramea	5.533
1	1982	B	7	6	9.52	28	10.52	Cyperus sp.	9.1
1	1982	B	7	6	9.52	28	10.52	Verbascum thapsus	9.8
1	1982	B	7	6	9.52	28	10.52	Liatris aspera	10.567
1	1982	B	7	6	9.52	28	10.52	Rumex acetosella	91.633
1	1982	B	7	6	9.52	28	10.52	Schizachyrium scoparium	95.7
1	1982	B	7	6	9.52	28	10.52	Miscellaneous litter	190.3
1	1982	B	8	7	17	50	18	Panicum praecocious	0.057
1	1982	B	8	7	17	50	18	Carex sp.	0.103
1	1982	B	8	7	17	50	18	Hieracium longipilum	0.153
1	1982	B	8	7	17	50	18	Crepis tectorum	0.243
1	1982	B	8	7	17	50	18	Chenopodium album	0.333
1	1982	B	8	7	17	50	18	Lespedeza capitata	0.51
1	1982	B	8	7	17	50	18	Panicum oligosanthes	0.517
1	1982	B	8	7	17	50	18	Agrostis scabra	0.627
1	1982	B	8	7	17	50	18	Aristida basiramea	0.633
1	1982	B	8	7	17	50	18	Polygonum tenue	0.657
1	1982	B	8	7	17	50	18	Polygonum convolvulus	0.74
1	1982	B	8	7	17	50	18	Trifolium repens	1.097
1	1982	B	8	7	17	50	18	Rumex acetosella	30.167
1	1982	B	8	7	17	50	18	Miscellaneous litter	320.63
1	1982	B	8	7	17	50	18	Schizachyrium scoparium	571.73
1	1982	B	9	5	5.44	16	6.44	Hieracium longipilum	0.05
1	1982	B	9	5	5.44	16	6.44	Agrostis scabra	0.113
1	1982	B	9	5	5.44	16	6.44	Lepidium densiflorum	0.127
1	1982	B	9	5	5.44	16	6.44	Cyperus sp.	0.18
1	1982	B	9	5	5.44	16	6.44	Hedeoma hispida	0.273
1	1982	B	9	5	5.44	16	6.44	Panicum praecocious	0.357
1	1982	B	9	5	5.44	16	6.44	Aristida basiramea	0.84
1	1982	B	9	5	5.44	16	6.44	Polygonum tenue	1.163
1	1982	B	9	5	5.44	16	6.44	Poa pratensis	1.8
1	1982	B	9	5	5.44	16	6.44	Gnaphalium obtusifolium	3.633
1	1982	B	9	5	5.44	16	6.44	Panicum oligosanthes	3.633
1	1982	B	9	5	5.44	16	6.44	Achillea millefolium(lanulosa)	4.833
1	1982	B	9	5	5.44	16	6.44	Rumex acetosella	11.633
1	1982	B	9	5	5.44	16	6.44	Schizachyrium scoparium	14.467
1	1982	B	9	5	5.44	16	6.44	Carex sp.	55.767
1	1982	B	9	5	5.44	16	6.44	Miscellaneous litter	193.17
1	1982	B	10	2	1.02	3	2.02	Polygonum tenue	0.04
1	1982	B	10	2	1.02	3	2.02	Miscellaneous herbs	0.073
1	1982	B	10	2	1.02	3	2.02	Hedeoma hispida	0.097
1	1982	B	10	2	1.02	3	2.02	Polygonum convolvulus	0.15
1	1982	B	10	2	1.02	3	2.02	Achillea millefolium(lanulosa)	0.34
1	1982	B	10	2	1.02	3	2.02	Cyperus sp.	0.37
1	1982	B	10	2	1.02	3	2.02	Poa pratensis	0.62
1	1982	B	10	2	1.02	3	2.02	Rumex acetosella	2.4
1	1982	B	10	2	1.02	3	2.02	Lespedeza capitata	18.2
1	1982	B	10	2	1.02	3	2.02	Schizachyrium scoparium	43.433
