"","year","location","season","night","web","trap","recap","species","sex","age","reprod","mass"
"8933",1995,"5plarrea",1,3,3,"107","n","dime","f","a","na","26"
"8934",1995,"5plarrea",1,3,3,"114","y","dime","f","a","na","na"
"8935",1995,"5plarrea",1,3,3,"117","y","dime","f","a","p","na"
"8936",1995,"5plarrea",1,3,3,"118","y","dime","f","a","na","na"
"8937",1995,"5plarrea",1,3,3,"119","y","dime","f","a","p","na"
"8938",1995,"5plarrea",1,3,3,"132","y","dime","f","a","na","na"
"8939",1995,"5plarrea",1,3,3,"141","y","dime","m","a","st","na"
"8940",1995,"5plarrea",1,3,5,"10","n","pgfv","m","a","na","9"
"8941",1995,"5plarrea",1,3,5,"12","y","dime","m","a","na","na"
"8942",1995,"5plarrea",1,3,5,"29","n","pgfv","f","a","p","7"
"8943",1995,"5plarrea",1,3,5,"30","y","pgfv","m","a","na","na"
"8944",1995,"5plarrea",1,3,5,"32","y","dime","m","a","na","na"
"8945",1995,"5plarrea",1,3,5,"34","n","dime","f","a","na","31"
"8946",1995,"5plarrea",1,3,5,"47","y","dime","f","a","na","na"
"8947",1995,"5plarrea",1,3,5,"48","y","disp","f","a","na","na"
"8948",1995,"5plarrea",1,3,5,"57","y","dime","f","a","na","na"
"8949",1995,"5plarrea",1,3,5,"59","n","dime","m","a","na","35"
"8950",1995,"5plarrea",1,3,5,"60","y","dime","m","a","na","na"
"8951",1995,"5plarrea",1,3,5,"72","y","dime","m","a","na","na"
"8952",1995,"5plarrea",1,3,5,"79","y","dime","f","a","na","na"
"8953",1995,"5plarrea",1,3,5,"80","n","dime","m","a","na","44"
"8954",1995,"5plarrea",1,3,5,"81","n","pgfv","m","a","na","7"
"8955",1995,"5plarrea",1,3,5,"82","y","dime","m","a","na","na"
"8956",1995,"5plarrea",1,3,5,"84","y","dime","f","a","na","na"
"8957",1995,"5plarrea",1,3,5,"95","y","disp","f","a","na","na"
"8958",1995,"5plarrea",1,3,5,"106","y","dime","m","a","na","na"
"8959",1995,"5plarrea",1,3,5,"108","y","disp","f","a","na","na"
"8960",1995,"5plarrea",1,3,5,"116","y","dime","f","a","na","na"
"8961",1995,"5plarrea",1,3,5,"123","y","dime","f","a","p","na"
"8962",1995,"5plarrea",1,3,5,"128","y","dime","m","a","na","na"
"8963",1995,"5plarrea",3,1,1,"6","n","dime","f","a","na","43"
"8964",1995,"5plarrea",3,1,1,"10","n","dime","f","a","na","37"
"8965",1995,"5plarrea",3,1,1,"11","n","dime","m","a","na","50"
"8966",1995,"5plarrea",3,1,1,"16","n","disp","f","a","na","120"
"8967",1995,"5plarrea",3,1,1,"20","n","dime","m","a","na","41"
"8968",1995,"5plarrea",3,1,1,"22","n","dime","f","a","na","44"
"8969",1995,"5plarrea",3,1,1,"23","n","dime","f","a","na","41"
"8970",1995,"5plarrea",3,1,1,"24","n","dime","m","a","na","41"
"8971",1995,"5plarrea",3,1,1,"33","n","dime","m","a","na","41"
"8972",1995,"5plarrea",3,1,1,"34","n","dime","f","a","na","41"
"8973",1995,"5plarrea",3,1,1,"36","n","pmer","m","a","na","23"
"8974",1995,"5plarrea",3,1,1,"44","n","pmer","m","a","na","19"
"8975",1995,"5plarrea",3,1,1,"48","n","disp","m","a","na","130"
"8976",1995,"5plarrea",3,1,1,"58","n","dime","m","a","na","41"
"8977",1995,"5plarrea",3,1,1,"60","n","pmer","m","a","na","22"
"8978",1995,"5plarrea",3,1,1,"62","n","disp","m","a","na","126"
"8979",1995,"5plarrea",3,1,1,"69","n","dime","f","a","na","44"
"8980",1995,"5plarrea",3,1,1,"70","n","disp","f","a","na","116"
"8981",1995,"5plarrea",3,1,1,"71","n","dime","f","a","na","40"
"8982",1995,"5plarrea",3,1,1,"77","n","dime","m","a","na","41"
"8983",1995,"5plarrea",3,1,1,"82","n","pmer","f","a","na","22"
"8984",1995,"5plarrea",3,1,1,"83","n","dime","m","a","na","43"
"8985",1995,"5plarrea",3,1,1,"94","n","dime","m","a","na","41"
"8986",1995,"5plarrea",3,1,1,"95","n","disp","m","a","na","131"
"8987",1995,"5plarrea",3,1,1,"96","n","dime","m","a","na","39"
"8988",1995,"5plarrea",3,1,1,"104","n","dime","f","a","na","45"
"8989",1995,"5plarrea",3,1,1,"108","n","pmer","m","a","na","20"
"8990",1995,"5plarrea",3,1,1,"116","n","dime","m","a","na","41"
"8991",1995,"5plarrea",3,1,1,"118","n","pmer","m","a","na","21"
"8992",1995,"5plarrea",3,1,1,"119","n","dime","f","a","na","46"
"8993",1995,"5plarrea",3,1,1,"125","n","dime","f","a","na","39"
"8994",1995,"5plarrea",3,1,1,"127","n","dime","m","a","na","49"
"8995",1995,"5plarrea",3,1,1,"128","n","dime","f","a","na","43"
"8996",1995,"5plarrea",3,1,1,"130","n","dime","f","a","na","41"
"8997",1995,"5plarrea",3,1,1,"137","n","dime","f","a","na","40"
"8998",1995,"5plarrea",3,1,1,"141","n","dior","m","a","na","55"
"8999",1995,"5plarrea",3,1,1,"142","n","dime","f","a","na","36"
"9000",1995,"5plarrea",3,1,1,"143","n","dime","m","a","na","41"
"9001",1995,"5plarrea",3,1,1,"144","n","dime","m","a","na","42"
"9002",1995,"5plarrea",3,1,3,"3","n","disp","f","a","na","122"
"9003",1995,"5plarrea",3,1,3,"8","n","pgfv","m","a","na","6"
"9004",1995,"5plarrea",3,1,3,"10","n","dime","f","a","na","39"
"9005",1995,"5plarrea",3,1,3,"11","n","disp","m","a","na","124"
"9006",1995,"5plarrea",3,1,3,"12","n","dime","m","a","na","41"
"9007",1995,"5plarrea",3,1,3,"20","n","dime","m","a","na","42"
"9008",1995,"5plarrea",3,1,3,"33","n","dime","m","a","na","44"
"9009",1995,"5plarrea",3,1,3,"34","n","dime","f","a","na","40"
"9010",1995,"5plarrea",3,1,3,"35","n","dime","m","a","na","45"
"9011",1995,"5plarrea",3,1,3,"36","n","dime","m","a","na","41"
"9012",1995,"5plarrea",3,1,3,"43","n","onar","m","a","na","18"
"9013",1995,"5plarrea",3,1,3,"46","n","dime","m","a","na","43"
"9014",1995,"5plarrea",3,1,3,"47","n","pmer","m","a","na","23"
"9015",1995,"5plarrea",3,1,3,"48","n","dime","m","a","na","45"
"9016",1995,"5plarrea",3,1,3,"57","n","dime","m","a","na","46"
"9017",1995,"5plarrea",3,1,3,"58","n","dime","m","a","na","40"
"9018",1995,"5plarrea",3,1,3,"59","n","dime","m","a","na","40"
"9019",1995,"5plarrea",3,1,3,"60","n","pgfv","m","a","na","7"
"9020",1995,"5plarrea",3,1,3,"65","n","pmer","m","a","na","21"
"9021",1995,"5plarrea",3,1,3,"66","n","dime","m","a","na","44"
"9022",1995,"5plarrea",3,1,3,"68","n","pmer","m","a","na","20"
"9023",1995,"5plarrea",3,1,3,"69","n","pmer","m","a","na","16"
"9024",1995,"5plarrea",3,1,3,"70","n","dime","m","a","na","39"
"9025",1995,"5plarrea",3,1,3,"71","n","dime","f","a","na","42"
"9026",1995,"5plarrea",3,1,3,"92","n","dime","m","a","na","46"
"9027",1995,"5plarrea",3,1,3,"94","n","dime","f","a","na","38"
"9028",1995,"5plarrea",3,1,3,"99","n","dime","m","a","na","46"
"9029",1995,"5plarrea",3,1,3,"106","n","disp","m","a","na","110"
"9030",1995,"5plarrea",3,1,3,"109","n","onar","m","a","na","14"
"9031",1995,"5plarrea",3,1,3,"117","n","dime","m","a","na","44"
"9032",1995,"5plarrea",3,1,3,"119","n","dime","f","a","na","36"
"9033",1995,"5plarrea",3,1,3,"120","n","dime","m","a","na","42"
"9034",1995,"5plarrea",3,1,3,"124","n","onar","m","a","na","18"
"9035",1995,"5plarrea",3,1,3,"127","n","pmer","m","a","na","22"
"9036",1995,"5plarrea",3,1,3,"131","n","dime","m","a","na","41"
"9037",1995,"5plarrea",3,1,3,"142","n","dime","f","a","na","43"
"9038",1995,"5plarrea",3,1,3,"143","n","dime","f","a","na","39"
"9039",1995,"5plarrea",3,1,5,"5","n","remn","f","a","na","13"
"9040",1995,"5plarrea",3,1,5,"6","n","dime","m","a","na","40"
"9041",1995,"5plarrea",3,1,5,"11","n","dime","m","a","na","44"
"9042",1995,"5plarrea",3,1,5,"12","n","pgfv","f","a","na","6"
"9043",1995,"5plarrea",3,1,5,"19","n","dime","m","a","na","46"
"9044",1995,"5plarrea",3,1,5,"20","n","pgfv","m","a","na","7"
"9045",1995,"5plarrea",3,1,5,"22","n","dime","f","a","na","38"
"9046",1995,"5plarrea",3,1,5,"24","n","dime","m","a","na","42"
"9047",1995,"5plarrea",3,1,5,"30","n","dime","m","a","na","45"
"9048",1995,"5plarrea",3,1,5,"31","n","pmer","f","a","na","24"
"9049",1995,"5plarrea",3,1,5,"33","n","disp","m","a","na","131"
"9050",1995,"5plarrea",3,1,5,"35","n","dime","m","a","na","44"
"9051",1995,"5plarrea",3,1,5,"55","n","dime","m","a","na","43"
"9052",1995,"5plarrea",3,1,5,"56","n","dime","f","a","na","37"
"9053",1995,"5plarrea",3,1,5,"57","n","dime","m","a","na","41"
"9054",1995,"5plarrea",3,1,5,"58","n","onar","f","a","na","8"
"9055",1995,"5plarrea",3,1,5,"59","n","dime","f","a","na","36"
"9056",1995,"5plarrea",3,1,5,"60","n","dime","m","a","na","46"
"9057",1995,"5plarrea",3,1,5,"65","n","neal","f","a","na","128"
"9058",1995,"5plarrea",3,1,5,"68","n","dime","f","a","na","38"
"9059",1995,"5plarrea",3,1,5,"69","n","dime","m","a","na","38"
"9060",1995,"5plarrea",3,1,5,"71","n","dime","m","a","na","39"
"9061",1995,"5plarrea",3,1,5,"72","n","dime","m","a","na","43"
"9062",1995,"5plarrea",3,1,5,"78","n","dime","m","a","na","41"
"9063",1995,"5plarrea",3,1,5,"79","n","pmer","m","a","na","18"
"9064",1995,"5plarrea",3,1,5,"83","n","dime","f","a","na","39"
"9065",1995,"5plarrea",3,1,5,"84","n","dime","m","a","na","43"
"9066",1995,"5plarrea",3,1,5,"89","n","dior","m","a","na","49"
"9067",1995,"5plarrea",3,1,5,"90","n","dime","f","a","na","39"
"9068",1995,"5plarrea",3,1,5,"93","n","neal","f","a","na","210"
"9069",1995,"5plarrea",3,1,5,"94","n","dime","f","a","na","38"
"9070",1995,"5plarrea",3,1,5,"95","n","dime","m","a","na","42"
"9071",1995,"5plarrea",3,1,5,"106","n","dime","m","a","na","41"
"9072",1995,"5plarrea",3,1,5,"108","n","dime","m","a","na","48"
"9073",1995,"5plarrea",3,1,5,"110","n","disp","m","a","na","160"
"9074",1995,"5plarrea",3,1,5,"111","n","pgfv","f","a","na","8"
"9075",1995,"5plarrea",3,1,5,"113","n","dime","f","a","na","36"
"9076",1995,"5plarrea",3,1,5,"114","n","disp","f","a","na","140"
"9077",1995,"5plarrea",3,1,5,"118","n","onar","m","a","na","16"
"9078",1995,"5plarrea",3,1,5,"120","n","dime","f","a","na","35"
"9079",1995,"5plarrea",3,1,5,"128","n","dime","f","a","na","38"
"9080",1995,"5plarrea",3,1,5,"139","n","dime","f","a","na","43"
"9081",1995,"5plarrea",3,1,5,"142","n","remn","m","a","na","12"
"9082",1995,"5plarrea",3,1,5,"143","n","dime","m","a","na","45"
"9083",1995,"5plarrea",3,2,1,"4","n","pmer","f","a","na","20"
"9084",1995,"5plarrea",3,2,1,"6","y","dime","f","a","na","na"
"9085",1995,"5plarrea",3,2,1,"8","y","disp","m","a","na","na"
"9086",1995,"5plarrea",3,2,1,"11","y","dime","f","a","na","na"
"9087",1995,"5plarrea",3,2,1,"12","y","dime","m","a","na","na"
"9088",1995,"5plarrea",3,2,1,"19","y","dime","m","a","na","na"
"9089",1995,"5plarrea",3,2,1,"21","y","dime","f","a","na","na"
"9090",1995,"5plarrea",3,2,1,"22","y","dime","f","a","na","na"
"9091",1995,"5plarrea",3,2,1,"23","y","dime","m","a","na","na"
"9092",1995,"5plarrea",3,2,1,"24","n","dime","m","a","na","42"
"9093",1995,"5plarrea",3,2,1,"32","y","dime","m","a","na","na"
"9094",1995,"5plarrea",3,2,1,"33","y","dime","f","a","na","na"
"9095",1995,"5plarrea",3,2,1,"36","n","onar","f","a","na","17"
"9096",1995,"5plarrea",3,2,1,"46","y","disp","m","a","na","na"
"9097",1995,"5plarrea",3,2,1,"47","n","disp","f","a","na","128"
"9098",1995,"5plarrea",3,2,1,"55","n","dime","f","a","na","47"
"9099",1995,"5plarrea",3,2,1,"59","y","dime","m","a","na","na"
"9100",1995,"5plarrea",3,2,1,"60","y","disp","m","a","na","na"
"9101",1995,"5plarrea",3,2,1,"63","n","dime","m","a","na","42"
"9102",1995,"5plarrea",3,2,1,"69","y","dime","f","a","na","na"
"9103",1995,"5plarrea",3,2,1,"71","y","dime","f","a","na","na"
"9104",1995,"5plarrea",3,2,1,"81","y","dime","m","a","na","na"
"9105",1995,"5plarrea",3,2,1,"82","y","dime","f","a","na","na"
"9106",1995,"5plarrea",3,2,1,"83","n","dime","m","a","na","39"
"9107",1995,"5plarrea",3,2,1,"93","y","dime","m","a","na","na"
"9108",1995,"5plarrea",3,2,1,"94","y","dime","m","a","na","na"
"9109",1995,"5plarrea",3,2,1,"104","y","dime","f","a","na","na"
"9110",1995,"5plarrea",3,2,1,"108","y","pmer","m","a","na","na"
"9111",1995,"5plarrea",3,2,1,"115","y","pmer","m","a","na","na"
"9112",1995,"5plarrea",3,2,1,"118","n","disp","f","a","na","130"
"9113",1995,"5plarrea",3,2,1,"119","y","dime","f","a","na","na"
"9114",1995,"5plarrea",3,2,1,"125","y","dime","f","a","na","na"
"9115",1995,"5plarrea",3,2,1,"127","y","dime","m","a","na","na"
"9116",1995,"5plarrea",3,2,1,"130","y","dime","f","a","na","na"
"9117",1995,"5plarrea",3,2,1,"131","n","dime","m","a","na","37"
"9118",1995,"5plarrea",3,2,1,"136","y","disp","f","a","na","na"
"9119",1995,"5plarrea",3,2,1,"140","y","dime","f","a","na","na"
"9120",1995,"5plarrea",3,2,1,"142","y","dime","m","a","na","na"
"9121",1995,"5plarrea",3,2,1,"143","y","dime","m","a","na","na"
"9122",1995,"5plarrea",3,2,3,"4","y","dime","m","a","na","na"
"9123",1995,"5plarrea",3,2,3,"10","y","disp","m","a","na","na"
"9124",1995,"5plarrea",3,2,3,"17","y","dime","f","a","na","na"
"9125",1995,"5plarrea",3,2,3,"32","y","dime","m","a","na","na"
"9126",1995,"5plarrea",3,2,3,"34","y","dime","m","a","na","na"
"9127",1995,"5plarrea",3,2,3,"35","y","dime","m","a","na","na"
"9128",1995,"5plarrea",3,2,3,"38","y","onar","f","a","na","na"
"9129",1995,"5plarrea",3,2,3,"40","y","dime","m","a","na","na"
"9130",1995,"5plarrea",3,2,3,"42","y","pgfv","f","a","na","na"
"9131",1995,"5plarrea",3,2,3,"43","n","pgfv","m","a","na","7"
"9132",1995,"5plarrea",3,2,3,"46","n","pmer","m","a","na","20"
"9133",1995,"5plarrea",3,2,3,"47","y","dime","m","a","na","na"
"9134",1995,"5plarrea",3,2,3,"57","y","dime","m","a","na","na"
"9135",1995,"5plarrea",3,2,3,"58","y","dime","m","a","na","na"
"9136",1995,"5plarrea",3,2,3,"60","y","dime","m","a","na","na"
"9137",1995,"5plarrea",3,2,3,"68","y","pmer","m","a","na","na"
"9138",1995,"5plarrea",3,2,3,"69","y","pmer","m","a","na","na"
"9139",1995,"5plarrea",3,2,3,"70","y","dime","m","a","na","na"
"9140",1995,"5plarrea",3,2,3,"82","n","onar","f","a","na","16"
"9141",1995,"5plarrea",3,2,3,"83","y","dime","m","a","na","na"
"9142",1995,"5plarrea",3,2,3,"87","y","dime","f","a","na","35"
"9143",1995,"5plarrea",3,2,3,"92","y","dime","m","a","na","na"
"9144",1995,"5plarrea",3,2,3,"95","n","dime","f","a","na","39"
"9145",1995,"5plarrea",3,2,3,"96","y","dime","f","a","na","na"
"9146",1995,"5plarrea",3,2,3,"103","n","onar","f","a","na","18"
"9147",1995,"5plarrea",3,2,3,"105","y","disp","m","a","na","na"
"9148",1995,"5plarrea",3,2,3,"109","y","onar","m","a","na","na"
"9149",1995,"5plarrea",3,2,3,"117","y","dime","m","a","na","na"
"9150",1995,"5plarrea",3,2,3,"118","y","dime","m","a","na","na"
"9151",1995,"5plarrea",3,2,3,"120","y","dime","f","a","na","na"
"9152",1995,"5plarrea",3,2,3,"124","y","pmer","m","a","na","na"
"9153",1995,"5plarrea",3,2,3,"131","y","dime","m","a","na","na"
"9154",1995,"5plarrea",3,2,3,"132","n","dime","f","a","na","42"
"9155",1995,"5plarrea",3,2,3,"139","y","dime","m","a","na","na"
"9156",1995,"5plarrea",3,2,3,"143","y","dime","f","a","na","na"
"9157",1995,"5plarrea",3,2,3,"144","n","onar","f","a","na","16"
"9158",1995,"5plarrea",3,2,5,"9","y","disp","m","a","na","na"
"9159",1995,"5plarrea",3,2,5,"10","y","dime","m","a","na","na"
"9160",1995,"5plarrea",3,2,5,"11","n","dime","f","a","na","41"
"9161",1995,"5plarrea",3,2,5,"12","y","dime","m","a","na","na"
"9162",1995,"5plarrea",3,2,5,"20","y","pgfv","m","a","na","na"
"9163",1995,"5plarrea",3,2,5,"24","y","dime","f","a","na","na"
"9164",1995,"5plarrea",3,2,5,"29","y","dime","m","a","na","na"
"9165",1995,"5plarrea",3,2,5,"32","y","disp","m","a","na","na"
"9166",1995,"5plarrea",3,2,5,"35","y","dime","m","a","na","na"
"9167",1995,"5plarrea",3,2,5,"45","n","pgfv","f","a","na","7"
"9168",1995,"5plarrea",3,2,5,"55","n","dime","m","a","na","37"
"9169",1995,"5plarrea",3,2,5,"57","y","dime","m","a","na","na"
"9170",1995,"5plarrea",3,2,5,"58","y","dime","m","a","na","na"
"9171",1995,"5plarrea",3,2,5,"59","y","dime","f","a","na","na"
"9172",1995,"5plarrea",3,2,5,"60","y","dime","m","a","na","na"
"9173",1995,"5plarrea",3,2,5,"65","y","neal","f","a","na","na"
"9174",1995,"5plarrea",3,2,5,"67","n","pmer","f","j","na","14"
"9175",1995,"5plarrea",3,2,5,"69","y","dime","m","a","na","na"
"9176",1995,"5plarrea",3,2,5,"72","y","dime","m","a","na","na"
"9177",1995,"5plarrea",3,2,5,"77","y","onar","f","a","na","na"
"9178",1995,"5plarrea",3,2,5,"78","y","dime","m","a","na","na"
"9179",1995,"5plarrea",3,2,5,"79","y","dime","m","a","na","na"
"9180",1995,"5plarrea",3,2,5,"81","n","pmle","m","a","na","20"
"9181",1995,"5plarrea",3,2,5,"82","y","dime","m","a","na","na"
"9182",1995,"5plarrea",3,2,5,"83","y","dime","m","a","na","na"
"9183",1995,"5plarrea",3,2,5,"84","y","dime","f","a","na","na"
"9184",1995,"5plarrea",3,2,5,"91","y","dime","m","a","na","na"
"9185",1995,"5plarrea",3,2,5,"94","y","neal","f","a","na","na"
"9186",1995,"5plarrea",3,2,5,"95","y","dime","f","a","na","na"
"9187",1995,"5plarrea",3,2,5,"102","y","dime","m","a","na","na"
"9188",1995,"5plarrea",3,2,5,"104","y","dime","m","a","na","na"
"9189",1995,"5plarrea",3,2,5,"105","n","dime","f","a","na","39"
"9190",1995,"5plarrea",3,2,5,"109","n","disp","m","a","na","116"
"9191",1995,"5plarrea",3,2,5,"110","y","dime","f","a","na","na"
"9192",1995,"5plarrea",3,2,5,"113","y","dime","f","a","na","na"
"9193",1995,"5plarrea",3,2,5,"114","n","disp","f","a","na","114"
"9194",1995,"5plarrea",3,2,5,"115","n","onar","f","a","na","21"
"9195",1995,"5plarrea",3,2,5,"119","y","dime","f","a","na","na"
"9196",1995,"5plarrea",3,2,5,"120","n","dime","m","a","na","43"
"9197",1995,"5plarrea",3,2,5,"127","n","dime","f","a","na","37"
"9198",1995,"5plarrea",3,2,5,"130","y","disp","f","a","na","na"
"9199",1995,"5plarrea",3,2,5,"141","y","dime","m","a","na","na"
"9200",1995,"5plarrea",3,2,5,"142","n","remg","m","a","na","12"
"9201",1995,"5plarrea",3,2,5,"143","y","dime","m","a","na","na"
"9202",1995,"5plarrea",3,3,1,"4","y","pmer","m","a","na","na"
"9203",1995,"5plarrea",3,3,1,"6","y","dime","m","a","na","na"
"9204",1995,"5plarrea",3,3,1,"10","y","dime","m","a","na","na"
"9205",1995,"5plarrea",3,3,1,"11","y","dime","m","a","na","na"
"9206",1995,"5plarrea",3,3,1,"12","y","dime","f","a","na","na"
"9207",1995,"5plarrea",3,3,1,"19","y","dime","f","a","na","na"
"9208",1995,"5plarrea",3,3,1,"20","y","pmer","m","a","na","na"
"9209",1995,"5plarrea",3,3,1,"21","y","dime","f","a","na","na"
"9210",1995,"5plarrea",3,3,1,"22","y","dime","m","a","na","na"
"9211",1995,"5plarrea",3,3,1,"24","y","dime","f","a","na","na"
"9212",1995,"5plarrea",3,3,1,"27","y","disp","m","a","na","na"
"9213",1995,"5plarrea",3,3,1,"29","y","dime","m","a","na","na"
"9214",1995,"5plarrea",3,3,1,"31","y","dime","f","a","na","na"
"9215",1995,"5plarrea",3,3,1,"32","y","dime","m","a","na","na"
"9216",1995,"5plarrea",3,3,1,"46","y","disp","m","a","na","na"
"9217",1995,"5plarrea",3,3,1,"56","y","dime","m","a","na","na"
"9218",1995,"5plarrea",3,3,1,"58","y","disp","f","a","na","na"
"9219",1995,"5plarrea",3,3,1,"66","y","dime","f","a","na","na"
"9220",1995,"5plarrea",3,3,1,"71","y","dime","f","a","na","na"
"9221",1995,"5plarrea",3,3,1,"83","y","dime","m","a","na","na"
"9222",1995,"5plarrea",3,3,1,"97","y","onar","f","a","na","na"
"9223",1995,"5plarrea",3,3,1,"101","y","dime","m","a","na","na"
"9224",1995,"5plarrea",3,3,1,"104","y","dime","f","a","na","na"
"9225",1995,"5plarrea",3,3,1,"106","y","dime","f","a","na","na"
"9226",1995,"5plarrea",3,3,1,"108","y","pmer","m","a","na","na"
"9227",1995,"5plarrea",3,3,1,"114","y","pmer","m","a","na","na"
"9228",1995,"5plarrea",3,3,1,"116","y","dime","f","a","na","na"
"9229",1995,"5plarrea",3,3,1,"117","y","dime","f","a","na","na"
"9230",1995,"5plarrea",3,3,1,"120","y","disp","f","a","na","na"
"9231",1995,"5plarrea",3,3,1,"127","y","dime","m","a","na","na"
"9232",1995,"5plarrea",3,3,1,"131","y","dime","f","a","na","35"
"9233",1995,"5plarrea",3,3,1,"132","n","dime","m","a","na","37"
"9234",1995,"5plarrea",3,3,1,"139","y","dime","f","a","na","na"
"9235",1995,"5plarrea",3,3,1,"140","y","dime","f","a","na","na"
"9236",1995,"5plarrea",3,3,1,"145","y","disp","f","a","na","na"
"9237",1995,"5plarrea",3,3,3,"4","y","dime","m","a","na","na"
"9238",1995,"5plarrea",3,3,3,"10","y","disp","m","a","na","na"
"9239",1995,"5plarrea",3,3,3,"13","y","onar","m","a","na","na"
"9240",1995,"5plarrea",3,3,3,"14","y","dime","m","a","na","na"
"9241",1995,"5plarrea",3,3,3,"16","y","disp","f","a","na","na"
"9242",1995,"5plarrea",3,3,3,"19","n","disp","m","a","na","110"
"9243",1995,"5plarrea",3,3,3,"22","y","dime","m","a","na","na"
"9244",1995,"5plarrea",3,3,3,"30","n","pgfv","na","a","na","7"
"9245",1995,"5plarrea",3,3,3,"41","y","dime","f","a","na","na"
"9246",1995,"5plarrea",3,3,3,"46","y","disp","m","a","na","na"
"9247",1995,"5plarrea",3,3,3,"54","y","onar","f","a","na","na"
"9248",1995,"5plarrea",3,3,3,"55","y","dime","m","a","na","na"
"9249",1995,"5plarrea",3,3,3,"60","n","onar","m","a","na","18"
"9250",1995,"5plarrea",3,3,3,"63","n","dime","m","a","na","41"
"9251",1995,"5plarrea",3,3,3,"77","y","dime","m","a","na","na"
"9252",1995,"5plarrea",3,3,3,"83","y","dime","m","a","na","37"
"9253",1995,"5plarrea",3,3,3,"84","y","dime","f","a","na","na"
"9254",1995,"5plarrea",3,3,3,"92","y","dime","f","a","na","na"
"9255",1995,"5plarrea",3,3,3,"96","y","dime","m","a","na","na"
"9256",1995,"5plarrea",3,3,3,"103","y","disp","f","a","na","na"
"9257",1995,"5plarrea",3,3,3,"116","y","onar","m","a","na","na"
"9258",1995,"5plarrea",3,3,3,"117","y","dime","m","a","na","na"
"9259",1995,"5plarrea",3,3,3,"118","y","dime","f","a","na","na"
"9260",1995,"5plarrea",3,3,3,"119","y","dime","f","a","na","na"
"9261",1995,"5plarrea",3,3,3,"128","y","dime","m","a","na","na"
"9262",1995,"5plarrea",3,3,3,"130","y","dime","m","a","na","37"
"9263",1995,"5plarrea",3,3,3,"132","n","neal","f","a","na","132"
"9264",1995,"5plarrea",3,3,3,"137","n","remg","m","a","na","12"
"9265",1995,"5plarrea",3,3,3,"144","y","dime","f","a","na","na"
"9266",1995,"5plarrea",3,3,5,"2","y","dime","f","a","na","na"
"9267",1995,"5plarrea",3,3,5,"6","y","dior","m","a","na","na"
"9268",1995,"5plarrea",3,3,5,"12","y","dime","m","a","na","41"
"9269",1995,"5plarrea",3,3,5,"18","y","dime","m","a","na","na"
"9270",1995,"5plarrea",3,3,5,"22","y","dime","f","a","na","na"
"9271",1995,"5plarrea",3,3,5,"24","y","dime","m","a","na","na"
"9272",1995,"5plarrea",3,3,5,"30","n","onar","f","a","na","17"
