"","Year","Route","""Gull"" sp.","""Tern"" sp.","""Trochilid"" sp.","""Woodpecker"" sp.","Accipiter cooperii","Accipiter gentilis","Accipiter sp.","Accipiter striatus","Actitis macularius","Aechmophorus clarkii","Aechmophorus occidentalis","Aechmophorus occidentalis / clarkii","Aegolius acadicus","Aeronautes saxatalis","Agelaius phoeniceus","Agelaius tricolor","Aimophila ruficeps","Aix sponsa","Alectoris chukar","Ammodramus savannarum","Amphispiza belli","Amphispiza bilineata","Anas acuta","Anas americana","Anas clypeata","Anas crecca","Anas cyanoptera","Anas discors","Anas platyrhynchos","Anas strepera","Anthus rubescens","Aphelocoma californica","Aphelocoma insularis","Aquila chrysaetos","Archilochus alexandri","Ardea alba","Ardea herodias","Asio flammeus","Asio otus","Athene cunicularia","Auriparus flaviceps","Aythya affinis","Aythya americana","Aythya collaris","Aythya valisineria","Baeolophus bicolor / atricristatus","Baeolophus inornatus","Baeolophus inornatus / ridgwayi","Baeolophus ridgwayi","Bombycilla cedrorum","Bonasa umbellus","Botaurus lentiginosus","Brachyramphus marmoratus","Branta canadensis","Brotogeris sp.","Bubo virginianus","Bubulcus ibis","Bucephala albeola","Bucephala clangula","Buteo jamaicensis","Buteo lineatus","Buteo regalis","Buteo sp.","Buteo swainsoni","Butorides virescens","Calamospiza melanocorys","Callipepla californica","Callipepla gambelii","Calypte anna","Calypte costae","Campylorhynchus brunneicapillus","Caprimulgus arizonae","Cardellina pusilla","Cardinalis cardinalis","Carpodacus cassinii","Carpodacus mexicanus","Carpodacus purpureus","Cathartes aura","Catharus guttatus","Catharus ustulatus","Catherpes mexicanus","Centrocercus urophasianus","Cepphus columba","Cerorhinca monocerata","Certhia americana","Chaetura vauxi","Chamaea fasciata","Charadrius nivosus","Charadrius vociferus","Chlidonias niger","Chondestes grammacus","Chordeiles acutipennis","Chordeiles minor","Chroicocephalus philadelphia","Cinclus mexicanus","Circus cyaneus","Cistothorus palustris","Coccothraustes vespertinus","Coccyzus americanus","Colaptes auratus","Colaptes auratus cafer","Colaptes chrysoides","Columba livia","Columbina inca","Columbina passerina","Contopus cooperi","Contopus sordidulus","Corvus brachyrhynchos","Corvus corax","Cyanocitta stelleri","Cypseloides niger","Dendragapus fuliginosus","Dendrocygna bicolor","Dolichonyx oryzivorus","Dryocopus pileatus","Egretta thula","Elanus leucurus","Empidonax difficilis","Empidonax hammondii","Empidonax hammondii / oberholseri","Empidonax minimus","Empidonax oberholseri","Empidonax occidentalis","Empidonax sp.","Empidonax traillii","Empidonax wrightii","Eremophila alpestris","Euphagus cyanocephalus","Falco mexicanus","Falco peregrinus","Falco sparverius","Fulica americana","Gallinago delicata","Gallinula galeata","Gelochelidon nilotica","Geococcyx californianus","Geothlypis tolmiei","Geothlypis trichas","Glaucidium gnoma","Grus canadensis","Gymnogyps californianus","Gymnorhinus cyanocephalus","Haematopus bachmani","Haliaeetus leucocephalus","Himantopus mexicanus","Hirundo rustica","Histrionicus histrionicus","Hydroprogne caspia","Icteria virens","Icterus bullockii","Icterus cucullatus","Icterus galbula","Icterus parisorum","Ixobrychus exilis","Ixoreus naevius","Junco hyemalis oreganus","Lanius ludovicianus","Larus argentatus","Larus californicus","Larus delawarensis","Larus glaucescens","Larus heermanni","Larus occidentalis","Laterallus jamaicensis","Leucophaeus atricilla","Leucophaeus pipixcan","Limnodromus scolopaceus","Loxia curvirostra","Megaceryle alcyon","Megascops kennicottii","Melanerpes formicivorus","Melanerpes lewis","Melanerpes uropygialis","Meleagris gallopavo","Melospiza lincolnii","Melospiza melodia","Melozone aberti","Melozone crissalis","Mergus merganser","Mimus polyglottos","Mniotilta varia","Molothrus aeneus","Molothrus ater","Myadestes townsendi","Mycteria americana","Myiarchus cinerascens","Myiarchus tyrannulus","Myioborus pictus","Nandayus nenday","Nucifraga columbiana","Numenius americanus","Nycticorax nycticorax","Oreortyx pictus","Oreoscoptes montanus","Oreothlypis celata","Oreothlypis luciae","Oreothlypis ruficapilla","Oreothlypis virginiae","Otus flammeolus","Oxyura jamaicensis","Pandion haliaetus","Parabuteo unicinctus","Passer domesticus","Passerculus sandwichensis","Passerella iliaca","Passerina amoena","Passerina caerulea","Passerina cyanea","Patagioenas fasciata","Pavo cristatus","Pelecanus erythrorhynchos","Pelecanus occidentalis","Perisoreus canadensis","Petrochelidon pyrrhonota","Phainopepla nitens","Phalacrocorax auritus","Phalacrocorax pelagicus","Phalacrocorax penicillatus","Phalacrocorax sp.","Phalaenoptilus nuttallii","Phalaropus tricolor","Phasianus colchicus","Pheucticus melanocephalus","Pica hudsonia","Pica nuttalli","Picoides albolarvatus","Picoides arcticus","Picoides nuttallii","Picoides pubescens","Picoides scalaris","Picoides villosus","Pinicola enucleator","Pipilo chlorurus","Pipilo maculatus","Pipilo maculatus / erythrophthalmus","Piranga ludoviciana","Piranga rubra","Plegadis chihi","Podiceps nigricollis","Podilymbus podiceps","Poecile atricapillus","Poecile gambeli","Poecile rufescens","Polioptila caerulea","Polioptila californica","Polioptila melanura","Polioptila sp.","Pooecetes gramineus","Porzana carolina","Progne subis","Psaltriparus minimus","Pyrocephalus rubinus","Quiscalus mexicanus","Rallus limicola","Rallus longirostris","Recurvirostra americana","Regulus calendula","Regulus satrapa","Riparia riparia","Rynchops niger","Salpinctes obsoletus","Sayornis nigricans","Sayornis saya","Selasphorus platycercus","Selasphorus rufus","Selasphorus rufus / sasin","Selasphorus sasin","Setophaga americana","Setophaga coronata","Setophaga coronata audoboni","Setophaga discolor","Setophaga dominica","Setophaga nigrescens","Setophaga occidentalis","Setophaga petechia","Sialia currucoides","Sialia mexicana","Sitta canadensis","Sitta carolinensis","Sitta pygmaea","Sphyrapicus nuchalis","Sphyrapicus ruber","Sphyrapicus sp.","Sphyrapicus thyroideus","Spinus lawrencei","Spinus pinus","Spinus psaltria","Spinus tristis","Spizella atrogularis","Spizella breweri","Spizella passerina","Stelgidopteryx serripennis","Stellula calliope","Sterna forsteri","Sternula antillarum","Streptopelia chinensis","Streptopelia decaocto","Streptopelia roseogrisea","Strix nebulosa","Strix occidentalis","Strix varia","Sturnella neglecta","Sturnus vulgaris","Sula nebouxii","Tachycineta bicolor","Tachycineta thalassina","Thalasseus elegans","Thalasseus maximus","Thryomanes bewickii","Toxostoma bendirei","Toxostoma crissale","Toxostoma lecontei","Toxostoma redivivum","Tringa semipalmata","Troglodytes aedon","Troglodytes pacificus","Turdus migratorius","Tyrannus tyrannus","Tyrannus verticalis","Tyrannus vociferans","Tyto alba","Uria aalge","Vireo bellii","Vireo cassinii","Vireo gilvus","Vireo huttoni","Vireo plumbeus","Vireo vicinior","Xanthocephalus xanthocephalus","Zenaida asiatica","Zenaida macroura","Zonotrichia leucophrys"
"775",1976,39,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,1,0,0,59,1,0,0,0,0,0,0,0,0,0,39,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,20,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,52,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,8,0,26,0,23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,39,0,0,0,0,131,5,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,38,0,0,12,0,0,2,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,28,0
"776",1976,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0
"777",1976,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0
"778",1976,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,21,25,7,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,23,22,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,2,0,1,0,0,0,0,9,19,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,0,9,14,0,1,0,0,5,1,9,0,8,4,11,0,3,0,0,0,0,0,0,0,0,2,2,0,0,66,0,0,1,0,0,0,1,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
"779",1976,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,20,0,73,0,126,0,0,20,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,55,0,0,0,0,0,10,182,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,153,0
"780",1976,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,104,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,145,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,28,0
"781",1976,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,39,0,5,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,37,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
"782",1976,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,148,0
"783",1976,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,19,2,353,0
"784",1976,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,5,0,1,5,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,4,0,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,28,97,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
"785",1976,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,3,9,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0
"786",1976,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,197,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,6,0,0,0,0,0,0,0,0,0,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,39,0
"787",1976,53,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,206,0,1,0,0,0,0,0,0,166,0,14,0,0,1,0,0,0,0,0,3,0,17,0,26,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,85,3,0,0,0,0,0,27,0,0,0,0,7,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,5,0,50,0,0,14,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,29,0,0,0,0,0,1,0,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,36,0,0,16,0,0,5,0,0,0,1,0,1,0,4,0,25,0,0,0,1,0,0,0,0,0,0,0,72,0
"788",1976,54,0,0,1,0,3,0,0,0,0,0,0,0,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,38,0,0,2,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,6,0,16,0,0,0,0,0,3,0,0,278,0,0,0,0,1,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,308,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,1,0,25,0,3,0,0,38,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,79,1,0,1,0,0,0,0,0,0,0,122,7,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,87,273,0,10,32,0,0,1,0,0,0,0,0,5,0,25,0,65,0,0,0,0,0,0,0,0,0,0,0,220,0
"789",1976,55,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,26,0,0,0,0,8,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,52,9,3,0,0,3,0,0,0,1,0,10,0,19,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,5,28,11,2,13,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,82,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,42,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,1,56,0,0,0,0,12,0,35,0,13,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,43,11,0,3,18,0,0,0,0,0,0,0,0,0,12,37,0,0,12,0,0,11,0,0,0,0,0,1,0,33,0,44,0,1,0,0,0,0,0,0,0,0,0,38,0
